OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.0805,0.1855,35.4968392685*(x-0.0805)*(x-0.0805)*(x-0.0805)-15.524345612*(x-0.0805)*(x-0.0805)+2.08605461972*(x-0.0805)+1.093214750289917
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.1855,0.231,896.630096536*(x-0.1855)*(x-0.1855)*(x-0.1855)-61.1950040886*(x-0.1855)*(x-0.1855)+0.0*(x-0.1855)+1.1821866035461426
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.231,0.274,-94.8402581061*(x-0.231)*(x-0.231)*(x-0.231)+6.11719664785*(x-0.231)*(x-0.231)+0.0*(x-0.231)+1.1399569511413574
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.274,0.321,1134.12959879*(x-0.274)*(x-0.274)*(x-0.274)-79.9561367147*(x-0.274)*(x-0.274)+0.0*(x-0.274)+1.14372718334198
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.321,0.372,-35.2278094428*(x-0.321)*(x-0.321)*(x-0.321)+2.69492742237*(x-0.321)*(x-0.321)+0.0*(x-0.321)+1.0848528146743774
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.372,0.4255,1247.81841154*(x-0.372)*(x-0.372)*(x-0.372)-100.137427526*(x-0.372)*(x-0.372)+0.0*(x-0.372)+1.0871893167495728
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.4255,0.4815,-928.234004853*(x-0.4255)*(x-0.4255)*(x-0.4255)+77.9716564076*(x-0.4255)*(x-0.4255)+0.0*(x-0.4255)+0.991649866104126
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.4815,0.5395,18.6413066045*(x-0.4815)*(x-0.4815)*(x-0.4815)-5.1719809128*(x-0.4815)*(x-0.4815)+0.0*(x-0.4815)+1.0731562376022339
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.5395,0.599,785.380346908*(x-0.5395)*(x-0.5395)*(x-0.5395)-66.6345092419*(x-0.5395)*(x-0.5395)-0.411821719633*(x-0.5395)+1.0593948364257812
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.599,0.66,-435.308938029*(x-0.599)*(x-0.599)*(x-0.599)+39.8307678296*(x-0.599)*(x-0.599)+0.0*(x-0.599)+0.9644249677658081
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.66,0.722,165.982559478*(x-0.66)*(x-0.66)*(x-0.66)-15.4363780314*(x-0.66)*(x-0.66)+0.0*(x-0.66)+1.0138283967971802
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.722,0.784,-327.506925215*(x-0.722)*(x-0.722)*(x-0.722)+30.458144045*(x-0.722)*(x-0.722)+0.0*(x-0.722)+0.9940492510795593
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.784,0.846,2.76023611126*(x-0.784)*(x-0.784)*(x-0.784)-1.52780706085*(x-0.784)*(x-0.784)+0.0*(x-0.784)+1.033076286315918
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.846,0.908,381.175233816*(x-0.846)*(x-0.846)*(x-0.846)-41.2440639002*(x-0.846)*(x-0.846)-0.15761703271*(x-0.846)+1.02786123752594
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.908,0.9745,21.3004967134*(x-0.908)*(x-0.908)*(x-0.908)+1.66940674642*(x-0.908)*(x-0.908)-0.876168159963*(x-0.908)+0.9503915309906006
3,iterativefit,up_hf,2,0.0,2.5,30.0,50.0,0.9745,1.1,0.905772924423
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,-15.0,0.0,1.25062716007
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.0,0.077,1.12489068508
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.077,0.18,39.30492914*(x-0.077)*(x-0.077)*(x-0.077)-12.1452231043*(x-0.077)*(x-0.077)+1.25095797974*(x-0.077)+1.124890685081482
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.18,0.2325,363.654691077*(x-0.18)*(x-0.18)*(x-0.18)-38.2620225574*(x-0.18)*(x-0.18)+0.0*(x-0.18)+1.1678402423858643
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.2325,0.2845,376.776236712*(x-0.2325)*(x-0.2325)*(x-0.2325)-19.6717902935*(x-0.2325)*(x-0.2325)-1.01054264168*(x-0.2325)+1.1150025129318237
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.2845,0.337,-647.204314358*(x-0.2845)*(x-0.2845)*(x-0.2845)+50.9673397557*(x-0.2845)*(x-0.2845)+0.0*(x-0.2845)+1.0622395277023315
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.337,0.393,637.49301755*(x-0.337)*(x-0.337)*(x-0.337)-53.5494134742*(x-0.337)*(x-0.337)+0.0*(x-0.337)+1.1090657711029053
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.393,0.4505,-33.4371524603*(x-0.393)*(x-0.393)*(x-0.393)+2.8839543997*(x-0.393)*(x-0.393)+0.0*(x-0.393)+1.0530887842178345
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.4505,0.509,64.4223472402*(x-0.4505)*(x-0.4505)*(x-0.4505)-9.03133285407*(x-0.4505)*(x-0.4505)+0.0*(x-0.4505)+1.0562671422958374
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.509,0.569,119.702881033*(x-0.509)*(x-0.509)*(x-0.509)-9.82452061432*(x-0.509)*(x-0.509)-0.395257810398*(x-0.509)+1.038257122039795
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.569,0.6295,26.0930154459*(x-0.569)*(x-0.569)*(x-0.569)-0.0422455405098*(x-0.569)*(x-0.569)-0.281409168956*(x-0.569)+1.0050292015075684
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.6295,0.6895,-401.122150598*(x-0.6295)*(x-0.6295)*(x-0.6295)+36.1009935538*(x-0.6295)*(x-0.6295)+0.0*(x-0.6295)+0.9936274886131287
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.6895,0.7485,375.713662493*(x-0.6895)*(x-0.6895)*(x-0.6895)-33.2506591306*(x-0.6895)*(x-0.6895)+0.0*(x-0.6895)+1.0369486808776855
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.7485,0.807,-28.8648482262*(x-0.7485)*(x-0.7485)*(x-0.7485)+2.53289043185*(x-0.7485)*(x-0.7485)+0.0*(x-0.7485)+0.9983668327331543
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.807,0.8645,430.27979234*(x-0.807)*(x-0.807)*(x-0.807)-37.1116320893*(x-0.807)*(x-0.807)+0.0*(x-0.807)+1.0012562274932861
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.8645,0.9205,-66.3757400245*(x-0.8645)*(x-0.8645)*(x-0.8645)+5.57556216206*(x-0.8645)*(x-0.8645)+0.0*(x-0.8645)+0.9603561162948608
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.9205,0.979,80.7437159459*(x-0.9205)*(x-0.9205)*(x-0.9205)-16.2399137345*(x-0.9205)*(x-0.9205)+0.0*(x-0.9205)+0.9661844372749329
3,iterativefit,up_hf,2,0.0,2.5,50.0,70.0,0.979,1.1,0.926772415638
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,-15.0,0.0,1.1323145628
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.0,0.0765,1.16026628017
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.0765,0.183,2.4329380584*(x-0.0765)*(x-0.0765)*(x-0.0765)-0.77732370966*(x-0.0765)*(x-0.0765)+0.0827849750787*(x-0.0765)+1.1602662801742554
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.183,0.2395,95.9932750472*(x-0.183)*(x-0.183)*(x-0.183)-14.451709517*(x-0.183)*(x-0.183)+0.0*(x-0.183)+1.1632051467895508
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.2395,0.2945,544.928154025*(x-0.2395)*(x-0.2395)*(x-0.2395)-38.4680310832*(x-0.2395)*(x-0.2395)-0.713739578616*(x-0.2395)+1.1343852281570435
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.2945,0.3515,-493.833492197*(x-0.2945)*(x-0.2945)*(x-0.2945)+42.2227635828*(x-0.2945)*(x-0.2945)+0.0*(x-0.2945)+1.06942617893219
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.3515,0.411,578.251537174*(x-0.3515)*(x-0.3515)*(x-0.3515)-55.0505135406*(x-0.3515)*(x-0.3515)+0.0*(x-0.3515)+1.115153431892395
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.411,0.4715,22.0857976594*(x-0.411)*(x-0.411)*(x-0.411)+1.38039235744*(x-0.411)*(x-0.411)-0.409546097898*(x-0.411)+1.0420665740966797
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.4715,0.5305,-484.677682713*(x-0.4715)*(x-0.4715)*(x-0.4715)+42.8939749201*(x-0.4715)*(x-0.4715)+0.0*(x-0.4715)+1.0272324085235596
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.5305,0.5895,346.071412189*(x-0.5305)*(x-0.5305)*(x-0.5305)-38.5711751707*(x-0.5305)*(x-0.5305)+0.0*(x-0.5305)+1.0770037174224854
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.5895,0.6485,209.533216862*(x-0.5895)*(x-0.5895)*(x-0.5895)-10.5998345003*(x-0.5895)*(x-0.5895)-0.937374912646*(x-0.5895)+1.0138132572174072
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.6485,0.707,-888.406866969*(x-0.6485)*(x-0.6485)*(x-0.6485)+77.9577025765*(x-0.6485)*(x-0.6485)+0.0*(x-0.6485)+0.9646438360214233
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.707,0.766,268.735124294*(x-0.707)*(x-0.707)*(x-0.707)-28.805521624*(x-0.707)*(x-0.707)+0.0*(x-0.707)+1.0535740852355957
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.766,0.8235,114.021383785*(x-0.766)*(x-0.766)*(x-0.766)-4.68086045033*(x-0.766)*(x-0.766)-0.592650648631*(x-0.766)+1.0084946155548096
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.8235,0.8775,-4.63546258141*(x-0.8235)*(x-0.8235)*(x-0.8235)+0.375472469094*(x-0.8235)*(x-0.8235)+0.0*(x-0.8235)+0.9806176424026489
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.8775,0.929,221.965712418*(x-0.8775)*(x-0.8775)*(x-0.8775)-22.2191523911*(x-0.8775)*(x-0.8775)+0.0*(x-0.8775)+0.9809826016426086
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.929,0.982,0.77674838372*(x-0.929)*(x-0.929)*(x-0.929)+0.518613936781*(x-0.929)*(x-0.929)-0.522447014*(x-0.929)+0.9523703455924988
3,iterativefit,up_hf,2,0.0,2.5,70.0,100.0,0.982,1.1,0.926253080368
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,-15.0,0.0,0.954839646816
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.0,0.08,1.22127020359
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.08,0.189,22.8164501991*(x-0.08)*(x-0.08)*(x-0.08)-8.17706186335*(x-0.08)*(x-0.08)+0.0*(x-0.08)+1.221270203590393
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.189,0.2465,788.077882162*(x-0.189)*(x-0.189)*(x-0.189)-59.5425629733*(x-0.189)*(x-0.189)-0.969352751763*(x-0.189)+1.1536664962768555
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.2465,0.304,-1188.14385142*(x-0.2465)*(x-0.2465)*(x-0.2465)+102.477407185*(x-0.2465)*(x-0.2465)+0.0*(x-0.2465)+1.050887107849121
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.304,0.3635,333.242586039*(x-0.304)*(x-0.304)*(x-0.304)-43.8886297634*(x-0.304)*(x-0.304)+0.0*(x-0.304)+1.1638257503509521
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.3635,0.4245,647.539492681*(x-0.3635)*(x-0.3635)*(x-0.3635)-45.4510050051*(x-0.3635)*(x-0.3635)-1.68346074618*(x-0.3635)+1.078644871711731
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.4245,0.485,-70.2431715612*(x-0.4245)*(x-0.4245)*(x-0.4245)+8.42180089124*(x-0.4245)*(x-0.4245)+0.0*(x-0.4245)+0.9538097381591797
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.485,0.545,37.6828373672*(x-0.485)*(x-0.485)*(x-0.485)-2.33617618309*(x-0.485)*(x-0.485)+0.247715201719*(x-0.485)+0.9690806269645691
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.545,0.606,-338.930854625*(x-0.545)*(x-0.545)*(x-0.545)+27.9437412038*(x-0.545)*(x-0.545)+0.374348703314*(x-0.545)+0.9836727976799011
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.606,0.6665,112.877670063*(x-0.606)*(x-0.606)*(x-0.606)-11.872903436*(x-0.606)*(x-0.606)+0.0*(x-0.606)+1.0335558652877808
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.6665,0.7245,28.2795966435*(x-0.6665)*(x-0.6665)*(x-0.6665)-0.76084352683*(x-0.6665)*(x-0.6665)-0.197139840214*(x-0.6665)+1.01509428024292
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.7245,0.781,-41.9448369965*(x-0.7245)*(x-0.7245)*(x-0.7245)+3.55482493546*(x-0.7245)*(x-0.7245)+0.0*(x-0.7245)+1.0066183805465698
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.781,0.8355,220.336545739*(x-0.781)*(x-0.781)*(x-0.781)-18.0125126142*(x-0.781)*(x-0.781)+0.0*(x-0.781)+1.0104010105133057
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.8355,0.887,-262.647129431*(x-0.8355)*(x-0.8355)*(x-0.8355)+20.2894907486*(x-0.8355)*(x-0.8355)+0.0*(x-0.8355)+0.9925671219825745
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.887,0.9355,1224.13124003*(x-0.887)*(x-0.887)*(x-0.887)-92.1205740013*(x-0.887)*(x-0.887)+0.0*(x-0.887)+1.0105047225952148
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.9355,0.9845,12.5757718122*(x-0.9355)*(x-0.9355)*(x-0.9355)+2.10943128274*(x-0.9355)*(x-0.9355)-0.297307550072*(x-0.9355)+0.9334680438041687
3,iterativefit,up_hf,2,0.0,2.5,100.0,140.0,0.9845,1.1,0.925444245338
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,-15.0,0.0,1.37654173374
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.0,0.0945,1.29829621315
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.0945,0.2205,1.46465534338*(x-0.0945)*(x-0.0945)*(x-0.0945)+3.83626525611*(x-0.0945)*(x-0.0945)-1.99411012888*(x-0.0945)+1.2982962131500244
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.2205,0.278,-56.7839971752*(x-0.2205)*(x-0.2205)*(x-0.2205)+6.88149395857*(x-0.2205)*(x-0.2205)-0.957612679649*(x-0.2205)+1.110872745513916
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.278,0.3305,251.173794954*(x-0.278)*(x-0.278)*(x-0.278)-12.8326301965*(x-0.278)*(x-0.278)-0.729467146395*(x-0.278)+1.067766785621643
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.3305,0.3845,-1559.43683909*(x-0.3305)*(x-0.3305)*(x-0.3305)+126.314383966*(x-0.3305)*(x-0.3305)+0.0*(x-0.3305)+1.0304454565048218
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.3845,0.4405,763.815409304*(x-0.3845)*(x-0.3845)*(x-0.3845)-77.9225371503*(x-0.3845)*(x-0.3845)+0.0*(x-0.3845)+1.1532230377197266
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.4405,0.4975,304.450961944*(x-0.4405)*(x-0.4405)*(x-0.4405)-12.5099538242*(x-0.4405)*(x-0.4405)-1.54134879011*(x-0.4405)+1.0429961681365967
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.4975,0.5545,-550.630626341*(x-0.4975)*(x-0.4975)*(x-0.4975)+47.0789185521*(x-0.4975)*(x-0.4975)+0.0*(x-0.4975)+0.9708766341209412
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.5545,0.6115,679.985962567*(x-0.5545)*(x-0.5545)*(x-0.5545)-58.1387997994*(x-0.5545)*(x-0.5545)+0.0*(x-0.5545)+1.0218631029129028
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.6115,0.668,-734.72929973*(x-0.6115)*(x-0.6115)*(x-0.6115)+62.2683081521*(x-0.6115)*(x-0.6115)+0.0*(x-0.6115)+0.9588987827301025
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.668,0.7235,37.4082157488*(x-0.668)*(x-0.668)*(x-0.668)-9.24361329889*(x-0.668)*(x-0.668)+0.0*(x-0.668)+1.0251574516296387
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.7235,0.778,1329.39450768*(x-0.7235)*(x-0.7235)*(x-0.7235)-102.436155989*(x-0.7235)*(x-0.7235)-0.680361106496*(x-0.7235)+1.003079891204834
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.778,0.8315,-1252.02299455*(x-0.778)*(x-0.778)*(x-0.778)+100.474845312*(x-0.778)*(x-0.778)+0.0*(x-0.778)+0.8769397735595703
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.8315,0.883,22.6858777766*(x-0.8315)*(x-0.8315)*(x-0.8315)-5.00470664553*(x-0.8315)*(x-0.8315)+0.0*(x-0.8315)+0.972801148891449
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.883,0.932,730.922817132*(x-0.883)*(x-0.883)*(x-0.883)-50.6144312986*(x-0.883)*(x-0.883)-0.334978926491*(x-0.883)+0.9626260995864868
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.932,0.983,0.0917230276145*(x-0.932)*(x-0.932)*(x-0.932)+0.290592423219*(x-0.932)*(x-0.932)-0.0303561419528*(x-0.932)+0.9106792211532593
3,iterativefit,up_hf,2,0.0,2.5,140.0,10000.0,0.983,1.1,0.909899055958
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.912353694439
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.0,0.011,0.851977944374
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.011,0.029,-67.9758931347*(x-0.011)*(x-0.011)*(x-0.011)+12.3351543611*(x-0.011)*(x-0.011)+5.33786889107*(x-0.011)+0.8519779443740845
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.029,0.0425,-2657.25778042*(x-0.029)*(x-0.029)*(x-0.029)+48.6159897555*(x-0.029)*(x-0.029)+5.71586187994*(x-0.029)+0.9516597390174866
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.0425,0.056,-26717.2896655*(x-0.0425)*(x-0.0425)*(x-0.0425)+339.883204118*(x-0.0425)*(x-0.0425)+5.57563791189*(x-0.0425)+1.0311462879180908
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.056,0.0705,400.744041742*(x-0.056)*(x-0.056)*(x-0.056)-10.7943251433*(x-0.056)*(x-0.056)+0.144806298491*(x-0.056)+1.1026265621185303
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.0705,0.0865,-466.336786226*(x-0.0705)*(x-0.0705)*(x-0.0705)+8.55020244241*(x-0.0705)*(x-0.0705)+0.0845401736641*(x-0.0705)+1.1036784648895264
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.0865,0.1045,21879.7694835*(x-0.0865)*(x-0.0865)*(x-0.0865)-590.753776056*(x-0.0865)*(x-0.0865)+0.0*(x-0.0865)+1.1053098440170288
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.1045,0.126,-8940.25176205*(x-0.1045)*(x-0.1045)*(x-0.1045)+373.73589452*(x-0.1045)*(x-0.1045)+0.0*(x-0.1045)+1.041508436203003
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.126,0.156,-3577.10152561*(x-0.126)*(x-0.126)*(x-0.126)+99.7570797637*(x-0.126)*(x-0.126)+3.67274933333*(x-0.126)+1.1254162788391113
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.156,0.201,909.22542543*(x-0.156)*(x-0.156)*(x-0.156)-77.8030312278*(x-0.156)*(x-0.156)+0.0*(x-0.156)+1.2287983894348145
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.201,0.272,35.8810751057*(x-0.201)*(x-0.201)*(x-0.201)-0.203748325615*(x-0.201)*(x-0.201)-1.47872835102*(x-0.201)+1.1541004180908203
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.272,0.663,1.63390374392*(x-0.272)*(x-0.272)*(x-0.272)+0.0954426218749*(x-0.272)*(x-0.272)-0.965031114429*(x-0.272)+1.060925841331482
3,iterativefit,up_hf,0,0.0,0.8,20.0,30.0,0.663,1.1,0.79585903883
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.928119540215
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.0,0.0115,0.830069839954
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.0115,0.0315,2.67510168265*(x-0.0115)*(x-0.0115)*(x-0.0115)-1.48338907865*(x-0.0115)*(x-0.0115)+5.96636178948*(x-0.0115)+0.8300698399543762
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.0315,0.049,-10320.5575237*(x-0.0315)*(x-0.0315)*(x-0.0315)+179.118724439*(x-0.0315)*(x-0.0315)+5.91023634835*(x-0.0315)+0.9488251209259033
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.049,0.0675,279.790108613*(x-0.049)*(x-0.049)*(x-0.049)-57.0166730807*(x-0.049)*(x-0.049)+2.69737947879*(x-0.049)+1.05179762840271
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.0675,0.0875,-710.4745639*(x-0.0675)*(x-0.0675)*(x-0.0675)-0.561689803462*(x-0.0675)*(x-0.0675)+0.875037068819*(x-0.0675)+1.0839567184448242
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.0875,0.109,9489.88668053*(x-0.0875)*(x-0.0875)*(x-0.0875)-323.700895985*(x-0.0875)*(x-0.0875)+0.0*(x-0.0875)+1.0955489873886108
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.109,0.132,232.60562082*(x-0.109)*(x-0.109)*(x-0.109)+8.47593593195*(x-0.109)*(x-0.109)-0.759038173111*(x-0.109)+1.0402323007583618
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.132,0.16,-10319.0541267*(x-0.132)*(x-0.132)*(x-0.132)+433.400273323*(x-0.132)*(x-0.132)+0.0*(x-0.132)+1.0300883054733276
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.16,0.196,1263.24770805*(x-0.16)*(x-0.16)*(x-0.16)-76.5699379877*(x-0.16)*(x-0.16)+0.0*(x-0.16)+1.1433502435684204
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.196,0.253,55.6280271318*(x-0.196)*(x-0.196)*(x-0.196)+0.520368998014*(x-0.196)*(x-0.196)-0.601528446227*(x-0.196)+1.1030536890029907
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.253,0.3495,-173.225891872*(x-0.253)*(x-0.253)*(x-0.253)+25.0744478485*(x-0.253)*(x-0.253)+0.0*(x-0.253)+1.0807591676712036
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.3495,0.7095,-3.10855434328*(x-0.3495)*(x-0.3495)*(x-0.3495)-1.94518556616*(x-0.3495)*(x-0.3495)+0.0*(x-0.3495)+1.1585923433303833
3,iterativefit,up_hf,0,0.8,1.6,20.0,30.0,0.7095,1.1,0.761463582516
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.839933335781
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.0,0.0145,0.847067475319
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.0145,0.0395,-752.689920861*(x-0.0145)*(x-0.0145)*(x-0.0145)-51.2621072381*(x-0.0145)*(x-0.0145)+7.92062592556*(x-0.0145)+0.8470674753189087
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.0395,0.0605,-2534.07121712*(x-0.0395)*(x-0.0395)*(x-0.0395)+5.53762603991*(x-0.0395)*(x-0.0395)+3.94622696204*(x-0.0395)+1.0012835264205933
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.0605,0.0825,-265.641220235*(x-0.0605)*(x-0.0605)*(x-0.0605)-10.0118178109*(x-0.0605)*(x-0.0605)+0.826231035459*(x-0.0605)+1.0631283521652222
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.0825,0.107,3990.27772552*(x-0.0825)*(x-0.0825)*(x-0.0825)-177.898647968*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+1.0736311674118042
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.107,0.134,1323.06109075*(x-0.107)*(x-0.107)*(x-0.107)-25.2221012827*(x-0.107)*(x-0.107)-1.53154113621*(x-0.107)+1.0255290269851685
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.134,0.1645,-6851.06812467*(x-0.134)*(x-0.134)*(x-0.134)+313.436366704*(x-0.134)*(x-0.134)+0.0*(x-0.134)+0.9918323159217834
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.1645,0.2015,323.834683872*(x-0.1645)*(x-0.1645)*(x-0.1645)-17.9728249549*(x-0.1645)*(x-0.1645)+0.0*(x-0.1645)+1.0890237092971802
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.2015,0.251,-566.430352001*(x-0.2015)*(x-0.2015)*(x-0.2015)+52.4495333841*(x-0.2015)*(x-0.2015)+0.0*(x-0.2015)+1.0808221101760864
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.251,0.3215,-147.754965188*(x-0.251)*(x-0.251)*(x-0.251)+8.32852093706*(x-0.251)*(x-0.251)+1.02881589506*(x-0.251)+1.1406357288360596
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.3215,0.422,33.254978864*(x-0.3215)*(x-0.3215)*(x-0.3215)-7.7981055343*(x-0.3215)*(x-0.3215)+0.0*(x-0.3215)+1.2027883529663086
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.422,0.7455,-0.114517491543*(x-0.422)*(x-0.422)*(x-0.422)-0.920513078503*(x-0.422)*(x-0.422)-0.559768411581*(x-0.422)+1.1577818393707275
3,iterativefit,up_hf,0,1.6,2.5,20.0,30.0,0.7455,1.1,0.876486003399
