OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.905,0.915,199899.9118804926*(x-0.905)*(x-0.905)*(x-0.905)-2998.498678207392*(x-0.905)*(x-0.905)+0.0*(x-0.905)+1.076473355293274
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.915,0.925,-14386.204967216663*(x-0.915)*(x-0.915)*(x-0.915)+363.1940294237533*(x-0.915)*(x-0.915)+0.0*(x-0.915)+0.9765233993530273
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.925,0.935,-60410.76589556127*(x-0.925)*(x-0.925)*(x-0.925)+758.7605335179168*(x-0.925)*(x-0.925)+2.948019098310066*(x-0.925)+0.998456597328186
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.935,0.945,104248.16608429275*(x-0.935)*(x-0.935)*(x-0.935)-1563.7224912643753*(x-0.935)*(x-0.935)+0.0*(x-0.935)+1.043402075767517
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.945,0.955,-7017.905912910753*(x-0.945)*(x-0.945)*(x-0.945)+220.5299874356869*(x-0.945)*(x-0.945)+0.0*(x-0.945)+0.9912779927253723
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.955,0.965,-75721.67655042278*(x-0.955)*(x-0.955)*(x-0.955)+1020.5637495143171*(x-0.955)*(x-0.955)+2.3052279748405127*(x-0.955)+1.0063130855560303
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.965,0.975,30090.816179858666*(x-0.965)*(x-0.965)*(x-0.965)-584.27221933948*(x-0.965)*(x-0.965)+0.0*(x-0.965)+1.0557000637054443
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.975,0.985,-11994.83801710494*(x-0.975)*(x-0.975)*(x-0.975)+135.4467067910411*(x-0.975)*(x-0.975)-2.658199532831994*(x-0.975)+1.027363657951355
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.985,0.9925,140163.26858763484*(x-0.985)*(x-0.985)*(x-0.985)-1340.322318134703*(x-0.985)*(x-0.985)-3.547716802142658*(x-0.985)+1.0023314952850342
3,iterativefit,central,2,0.0,2.5,50.0,70.0,0.9925,1.0025,9477.022148314394*(x-0.9924999999999999)*(x-0.9924999999999999)*(x-0.9924999999999999)+446.2259724026583*(x-0.9924999999999999)*(x-0.9924999999999999)+0.0*(x-0.9924999999999999)+0.9594618678092957
3,iterativefit,central,2,0.0,2.5,50.0,70.0,1.0025,1.1,1.013561487197876
3,iterativefit,central,2,0.0,2.5,70.0,100.0,-15.0,0.0,1.2114861011505127
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.0,0.075,1.1307148933410645
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.075,0.2249999999999999,2.203261627993973*(x-0.075)*(x-0.075)*(x-0.075)-1.4167136942045218*(x-0.075)*(x-0.075)+0.0*(x-0.075)+1.1307148933410645
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.2249999999999999,0.3575,78.95146971967385*(x-0.22499999999999998)*(x-0.22499999999999998)*(x-0.22499999999999998)-14.648985933684184*(x-0.22499999999999998)*(x-0.22499999999999998)-0.2762939483717633*(x-0.22499999999999998)+1.1062748432159424
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.3575,0.485,-41.73204211909917*(x-0.3575)*(x-0.3575)*(x-0.3575)+7.981253055277717*(x-0.3575)*(x-0.3575)+0.0*(x-0.3575)+0.996141791343689
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.485,0.6200000000000001,12.59908282235341*(x-0.485)*(x-0.485)*(x-0.485)-2.5513142715265675*(x-0.485)*(x-0.485)+0.0*(x-0.485)+1.039390206336975
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.6200000000000001,0.7450000000000001,-1.5349057008102411*(x-0.6200000000000001)*(x-0.6200000000000001)*(x-0.6200000000000001)+0.7206794357458114*(x-0.6200000000000001)*(x-0.6200000000000001)+0.0*(x-0.6200000000000001)+1.0238909721374512
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.7450000000000001,0.8425,-43.7129847873116*(x-0.7450000000000001)*(x-0.7450000000000001)*(x-0.7450000000000001)+5.838043747139327*(x-0.7450000000000001)*(x-0.7450000000000001)+0.1082211542109728*(x-0.7450000000000001)+1.0321537256240845
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.8425,0.885,125.91761888323582*(x-0.8425)*(x-0.8425)*(x-0.8425)-20.851049381040994*(x-0.8425)*(x-0.8425)+0.0*(x-0.8425)+1.0576874017715454
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.885,0.895,15836.001588889349*(x-0.885)*(x-0.885)*(x-0.885)-240.84001140913176*(x-0.885)*(x-0.885)-1.09002310006495*(x-0.885)+1.0296913385391235
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.895,0.905,4998.418639953928*(x-0.895)*(x-0.895)*(x-0.895)-17.1751370202702*(x-0.895)*(x-0.895)-1.1560228515807767*(x-0.895)+1.0105431079864502
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.905,0.915,-205978.87039184515*(x-0.905)*(x-0.905)*(x-0.905)+3089.68305587768*(x-0.905)*(x-0.905)+0.0*(x-0.905)+1.0022637844085693
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.915,0.925,228328.13867058273*(x-0.915)*(x-0.915)*(x-0.915)-3705.0130971397866*(x-0.915)*(x-0.915)+0.0*(x-0.915)+1.1052532196044922
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.925,0.935,13743.549666066681*(x-0.925)*(x-0.925)*(x-0.925)+73.93777209004247*(x-0.925)*(x-0.925)-5.601820341620862*(x-0.925)+0.9630800485610962
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.935,0.945,-121595.50189972296*(x-0.935)*(x-0.935)*(x-0.935)+1823.9325284958259*(x-0.935)*(x-0.935)+0.0*(x-0.935)+0.9281991720199585
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.945,0.955,17738.319473017626*(x-0.945)*(x-0.945)*(x-0.945)-371.86778621424594*(x-0.945)*(x-0.945)+0.0*(x-0.945)+0.9889969229698181
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.955,0.965,25238.37192510501*(x-0.955)*(x-0.955)*(x-0.955)-272.7825847575942*(x-0.955)*(x-0.955)-2.115859882379627*(x-0.955)+0.9695484638214111
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.965,0.975,-5730.432948980821*(x-0.965)*(x-0.965)*(x-0.965)+206.1293788901376*(x-0.965)*(x-0.965)+0.0*(x-0.965)+0.9463499784469604
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.975,0.985,-100805.80183020614*(x-0.975)*(x-0.975)*(x-0.975)+1391.9141427976683*(x-0.975)*(x-0.975)+2.403457693108506*(x-0.975)+0.9612324833869934
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.985,0.9925,10745.93325468381*(x-0.985)*(x-0.985)*(x-0.985)-200.46288387736053*(x-0.985)*(x-0.985)+0.0*(x-0.985)+1.0236526727676392
3,iterativefit,central,2,0.0,2.5,70.0,100.0,0.9925,1.0025,1199.2549240575047*(x-0.9924999999999999)*(x-0.9924999999999999)*(x-0.9924999999999999)-79.24904919235472*(x-0.9924999999999999)*(x-0.9924999999999999)-1.1935670214325187*(x-0.9924999999999999)+1.0169100761413574
3,iterativefit,central,2,0.0,2.5,70.0,100.0,1.0025,1.1,0.9982487559318542
3,iterativefit,central,2,0.0,2.5,100.0,140.0,-15.0,0.0,1.2526640892028809
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.0,0.075,1.204970121383667
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.075,0.2224999999999999,12.689714418687858*(x-0.075)*(x-0.075)*(x-0.075)+0.22750952622060616*(x-0.075)*(x-0.075)-0.9436708433332015*(x-0.075)+1.204970121383667
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.2224999999999999,0.365,-2.2688319888687616*(x-0.22249999999999998)*(x-0.22249999999999998)*(x-0.22249999999999998)+0.4851432468534756*(x-0.22249999999999998)*(x-0.22249999999999998)-0.04831373513339*(x-0.22249999999999998)+1.1114503145217896
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.365,0.51,52.68800214910725*(x-0.365)*(x-0.365)*(x-0.365)-11.293218679492732*(x-0.365)*(x-0.365)-0.048262318502048346*(x-0.365)+1.1078518629074097
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.51,0.6499999999999999,-7.776494623968291*(x-0.51)*(x-0.51)*(x-0.51)+1.63306387103334*(x-0.51)*(x-0.51)+0.0*(x-0.51)+1.0240398645401
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.6499999999999999,0.7675,44.312700367301744*(x-0.6499999999999999)*(x-0.6499999999999999)*(x-0.6499999999999999)-7.810113439736935*(x-0.6499999999999999)*(x-0.6499999999999999)+0.0*(x-0.6499999999999999)+1.0347092151641846
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.7675,0.8525,-2.834552637953612*(x-0.7675)*(x-0.7675)*(x-0.7675)+3.3752420636288276*(x-0.7675)*(x-0.7675)+0.0*(x-0.7675)+0.9987664222717285
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.8525,0.89,-2164.130151405144*(x-0.8525)*(x-0.8525)*(x-0.8525)+114.90095805134918*(x-0.8525)*(x-0.8525)+0.5123522223892566*(x-0.8525)+1.0214117765426636
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.89,0.9,68166.89493531706*(x-0.89)*(x-0.89)*(x-0.89)-1580.9254171723837*(x-0.89)*(x-0.89)+0.0*(x-0.89)+1.0880804061889648
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.9,0.91,182983.32216615172*(x-0.9)*(x-0.9)*(x-0.9)-2186.3278393496516*(x-0.9)*(x-0.9)-11.168439862852544*(x-0.9)+0.9981547594070435
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.91,0.92,-38140.32194736635*(x-0.91)*(x-0.91)*(x-0.91)+1122.1083519580986*(x-0.91)*(x-0.91)+0.0*(x-0.91)+0.8508208990097046
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.92,0.93,-317253.61464145745*(x-0.92)*(x-0.92)*(x-0.92)+4208.800696874263*(x-0.92)*(x-0.92)+11.000070454952066*(x-0.92)+0.9248914122581482
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.93,0.94,225481.07719326866*(x-0.93)*(x-0.93)*(x-0.93)-3897.9105567837714*(x-0.93)*(x-0.93)+0.0*(x-0.93)+1.1385185718536377
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.94,0.95,47177.47783565552*(x-0.94)*(x-0.94)*(x-0.94)-191.96776865006325*(x-0.94)*(x-0.94)-10.313887977695412*(x-0.94)+0.9742085933685303
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.95,0.96,-276868.2241439812*(x-0.95)*(x-0.95)*(x-0.95)+4153.023362159722*(x-0.95)*(x-0.95)+0.0*(x-0.95)+0.8990504145622253
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.96,0.97,105134.24873352023*(x-0.96)*(x-0.96)*(x-0.96)-1577.013731002805*(x-0.96)*(x-0.96)+0.0*(x-0.96)+1.0374845266342163
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.97,0.98,-17243.807319878935*(x-0.97)*(x-0.97)*(x-0.97)+302.99608711480494*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.984917402267456
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.98,0.9875,-8646.267085745169*(x-0.98)*(x-0.98)*(x-0.98)+38.15186829247351*(x-0.98)*(x-0.98)+0.8867795463324138*(x-0.98)+0.9979732036590576
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.9875,0.9925,44476.02553314961*(x-0.9875)*(x-0.9875)*(x-0.9875)-461.16825556492347*(x-0.9875)*(x-0.9875)+0.0*(x-0.9875)+1.0031224489212036
3,iterativefit,central,2,0.0,2.5,100.0,140.0,0.9925,1.0025,-147.28475822343574*(x-0.9924999999999999)*(x-0.9924999999999999)*(x-0.9924999999999999)-10.51660990449931*(x-0.9924999999999999)*(x-0.9924999999999999)-1.2759806406630574*(x-0.9924999999999999)+0.9971527457237244
3,iterativefit,central,2,0.0,2.5,100.0,140.0,1.0025,1.1,0.9831939935684204
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,-15.0,0.0,1.4769728183746338
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.0,0.075,1.4676642417907715
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.075,0.2249999999999999,41.81834681802723*(x-0.075)*(x-0.075)*(x-0.075)+7.110089190879277*(x-0.075)*(x-0.075)-4.955765167480619*(x-0.075)+1.4676642417907715
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.2249999999999999,0.365,-95.17193535674068*(x-0.22499999999999998)*(x-0.22499999999999998)*(x-0.22499999999999998)+19.986106424915544*(x-0.22499999999999998)*(x-0.22499999999999998)+0.0*(x-0.22499999999999998)+1.0254133939743042
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.365,0.495,13.921761726779856*(x-0.365)*(x-0.365)*(x-0.365)-5.19844125251378*(x-0.365)*(x-0.365)+0.0*(x-0.365)+1.1559892892837524
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.495,0.6275,101.72544625798871*(x-0.495)*(x-0.495)*(x-0.495)-17.78109694903621*(x-0.495)*(x-0.495)-0.6457614061058443*(x-0.495)+1.0987217426300049
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.6275,0.7525,-98.785888671875*(x-0.6275)*(x-0.6275)*(x-0.6275)+18.522354125976562*(x-0.6275)*(x-0.6275)+0.0*(x-0.6275)+0.9376230239868164
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.7525,0.845,251.52902627813543*(x-0.7525)*(x-0.7525)*(x-0.7525)-34.8996523960913*(x-0.7525)*(x-0.7525)+0.0*(x-0.7525)+1.0340936183929443
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.845,0.885,-4588.013514876354*(x-0.845)*(x-0.845)*(x-0.845)+275.2808108925815*(x-0.845)*(x-0.845)+0.0*(x-0.845)+0.9345569014549255
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.885,0.895,492361.78398132196*(x-0.885)*(x-0.885)*(x-0.885)-7385.426759719836*(x-0.885)*(x-0.885)+0.0*(x-0.885)+1.0813733339309692
3,iterativefit,central,2,0.0,2.5,140.0,10000.0,0.895,0.905,-7353.92551688649*(x-0.895)*(x-0.895)*(x-0.895)+148.73230269236336*(x-0.895)*(x-0.895)+0.0*(x-0.895)+0.8351924419403076
