OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
3,iterativefit,down_hf,2,0.0,2.5,30.0,50.0,0.734,0.7935,413.199693508*(x-0.734)*(x-0.734)*(x-0.734)-36.8780726456*(x-0.734)*(x-0.734)+0.0*(x-0.734)+1.0177805423736572
3,iterativefit,down_hf,2,0.0,2.5,30.0,50.0,0.7935,0.853,-203.614307196*(x-0.7935)*(x-0.7935)*(x-0.7935)+18.1725769172*(x-0.7935)*(x-0.7935)+0.0*(x-0.7935)+0.9742613434791565
3,iterativefit,down_hf,2,0.0,2.5,30.0,50.0,0.853,0.9125,158.973643377*(x-0.853)*(x-0.853)*(x-0.853)-19.9671452107*(x-0.853)*(x-0.853)+0.0*(x-0.853)+0.9957064986228943
3,iterativefit,down_hf,2,0.0,2.5,30.0,50.0,0.9125,0.976,1.38155921704*(x-0.9125)*(x-0.9125)*(x-0.9125)-1.3183664283*(x-0.9125)*(x-0.9125)-0.687670957179*(x-0.9125)+0.9585047960281372
3,iterativefit,down_hf,2,0.0,2.5,30.0,50.0,0.976,1.1,0.909875452518
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,-15.0,0.0,0.998953521252
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.0,0.078,1.18460154533
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.078,0.1825,41.546589908*(x-0.078)*(x-0.078)*(x-0.078)-13.0248559362*(x-0.078)*(x-0.078)+1.36109744533*(x-0.078)+1.1846015453338623
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.1825,0.236,2283.88496122*(x-0.1825)*(x-0.1825)*(x-0.1825)-183.281768138*(x-0.1825)*(x-0.1825)+0.0*(x-0.1825)+1.2320131063461304
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.236,0.2895,-10.6046035775*(x-0.236)*(x-0.236)*(x-0.236)+2.41726122335*(x-0.236)*(x-0.236)+0.0*(x-0.236)+1.0571470260620117
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.2895,0.345,-310.552505933*(x-0.2895)*(x-0.2895)*(x-0.2895)+24.3436954782*(x-0.2895)*(x-0.2895)+0.167587871129*(x-0.2895)+1.0624419450759888
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.345,0.4035,501.634811409*(x-0.345)*(x-0.345)*(x-0.345)-44.0184547011*(x-0.345)*(x-0.345)+0.0*(x-0.345)+1.0936375856399536
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.4035,0.462,-536.555347119*(x-0.4035)*(x-0.4035)*(x-0.4035)+47.0827317097*(x-0.4035)*(x-0.4035)+0.0*(x-0.4035)+1.0434235334396362
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.462,0.52,234.293750369*(x-0.462)*(x-0.462)*(x-0.462)-26.5877757933*(x-0.462)*(x-0.462)+0.0*(x-0.462)+1.0971331596374512
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.52,0.5785,-29.8997684509*(x-0.52)*(x-0.52)*(x-0.52)+2.28500883856*(x-0.52)*(x-0.52)-0.719689463294*(x-0.52)+1.0534054040908813
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.5785,0.6375,268.446205665*(x-0.5785)*(x-0.5785)*(x-0.5785)-17.3226004138*(x-0.5785)*(x-0.5785)-0.759316876926*(x-0.5785)+1.0131374597549438
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.6375,0.6965,-94.1861290435*(x-0.6375)*(x-0.6375)*(x-0.6375)+8.33547242035*(x-0.6375)*(x-0.6375)+0.0*(x-0.6375)+0.9631710052490234
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.6965,0.7555,133.608731435*(x-0.6965)*(x-0.6965)*(x-0.6965)-14.5123351801*(x-0.6965)*(x-0.6965)+0.0*(x-0.6965)+0.9728429317474365
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.7555,0.815,61.0320252126*(x-0.7555)*(x-0.7555)*(x-0.7555)-2.7817337219*(x-0.7555)*(x-0.7555)-0.31717956887*(x-0.7555)+0.9497659206390381
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.815,0.8725,-634.635573514*(x-0.815)*(x-0.815)*(x-0.815)+54.7373182156*(x-0.815)*(x-0.815)+0.0*(x-0.815)+0.9339017868041992
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.8725,0.926,41.1173133868*(x-0.8725)*(x-0.8725)*(x-0.8725)-7.22882771312*(x-0.8725)*(x-0.8725)+0.0*(x-0.8725)+0.99422687292099
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.926,0.981,64.6644295638*(x-0.926)*(x-0.926)*(x-0.926)-13.5986222352*(x-0.926)*(x-0.926)-0.42042047458*(x-0.926)+0.9798324704170227
3,iterativefit,down_hf,2,0.0,2.5,50.0,70.0,0.981,1.1,0.926332056522
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,-15.0,0.0,0.96657204628
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.0,0.0735,1.21944701672
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.0735,0.178,3.76984717069*(x-0.0735)*(x-0.0735)*(x-0.0735)-1.7843145232*(x-0.0735)*(x-0.0735)-0.389420359361*(x-0.0735)+1.2194470167160034
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.178,0.237,-7.23302936543*(x-0.178)*(x-0.178)*(x-0.178)-1.66137394038*(x-0.178)*(x-0.178)-0.638839074012*(x-0.178)+1.163569450378418
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.237,0.2965,381.955133503*(x-0.237)*(x-0.237)*(x-0.237)-26.4389433572*(x-0.237)*(x-0.237)-0.91041572464*(x-0.237)+1.1186091899871826
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.2965,0.359,-533.241210938*(x-0.2965)*(x-0.2965)*(x-0.2965)+49.9913635254*(x-0.2965)*(x-0.2965)+0.0*(x-0.2965)+1.0512958765029907
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.359,0.421,868.066792714*(x-0.359)*(x-0.359)*(x-0.359)-80.7302117224*(x-0.359)*(x-0.359)+0.0*(x-0.359)+1.1163887977600098
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.421,0.482,-260.579707927*(x-0.421)*(x-0.421)*(x-0.421)+23.8430432753*(x-0.421)*(x-0.421)+0.0*(x-0.421)+1.0129464864730835
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.482,0.542,4.08342066687*(x-0.482)*(x-0.482)*(x-0.482)-1.16414197614*(x-0.482)*(x-0.482)+0.0*(x-0.482)+1.0425198078155518
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.542,0.6015,174.057080503*(x-0.542)*(x-0.542)*(x-0.542)-14.7312659144*(x-0.542)*(x-0.542)-0.0955960939346*(x-0.542)+1.0392109155654907
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.6015,0.66,-45.8636453044*(x-0.6015)*(x-0.6015)*(x-0.6015)+4.02453487546*(x-0.6015)*(x-0.6015)+0.0*(x-0.6015)+1.018034815788269
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.66,0.718,377.920306503*(x-0.66)*(x-0.66)*(x-0.66)-32.8790666657*(x-0.66)*(x-0.66)+0.0*(x-0.66)+1.0226258039474487
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.718,0.7755,-105.566816596*(x-0.718)*(x-0.718)*(x-0.718)+9.10513793138*(x-0.718)*(x-0.718)+0.0*(x-0.718)+0.9857574105262756
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.7755,0.831,156.63864134*(x-0.7755)*(x-0.7755)*(x-0.7755)-13.0401668915*(x-0.7755)*(x-0.7755)+0.0*(x-0.7755)+0.995792031288147
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.831,0.8835,-103.047491085*(x-0.831)*(x-0.831)*(x-0.831)+8.11498992297*(x-0.831)*(x-0.831)+0.0*(x-0.831)+0.982403039932251
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.8835,0.933,845.114315061*(x-0.8835)*(x-0.8835)*(x-0.8835)-64.4516404459*(x-0.8835)*(x-0.8835)+0.0*(x-0.8835)+0.9898586869239807
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.933,0.9835,5.15682613963*(x-0.933)*(x-0.933)*(x-0.933)+1.27757193193*(x-0.933)*(x-0.933)-0.168488352713*(x-0.933)+0.9344377517700195
3,iterativefit,down_hf,2,0.0,2.5,70.0,100.0,0.9835,1.1,0.929851353168
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,-15.0,0.0,1.01300811768
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.0,0.0755,1.26984643936
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.0755,0.182,5.78242222697*(x-0.0755)*(x-0.0755)*(x-0.0755)-3.69022894954*(x-0.0755)*(x-0.0755)+0.0*(x-0.0755)+1.2698464393615723
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.182,0.243,337.195920182*(x-0.182)*(x-0.182)*(x-0.182)-39.9089771995*(x-0.182)*(x-0.182)-0.58926173074*(x-0.182)+1.234975814819336
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.243,0.3035,425.288566699*(x-0.243)*(x-0.243)*(x-0.243)-24.5946160057*(x-0.243)*(x-0.243)-1.69403889209*(x-0.243)+1.1270666122436523
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.3035,0.3655,-932.900424066*(x-0.3035)*(x-0.3035)*(x-0.3035)+86.7597394382*(x-0.3035)*(x-0.3035)+0.0*(x-0.3035)+1.0287328958511353
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.3655,0.4285,474.819189205*(x-0.3655)*(x-0.3655)*(x-0.3655)-55.5455584545*(x-0.3655)*(x-0.3655)+0.0*(x-0.3655)+1.139901041984558
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.4285,0.491,245.988692349*(x-0.4285)*(x-0.4285)*(x-0.4285)-12.3008936726*(x-0.4285)*(x-0.4285)-1.3450682794*(x-0.4285)+1.0381678342819214
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.491,0.5525,-1.4405711443*(x-0.491)*(x-0.491)*(x-0.491)+0.925006394183*(x-0.491)*(x-0.491)+0.0*(x-0.491)+0.9661065340042114
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.5525,0.613,-453.878559367*(x-0.5525)*(x-0.5525)*(x-0.5525)+40.3842727679*(x-0.5525)*(x-0.5525)+0.097429985853*(x-0.5525)+0.9692700505256653
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.613,0.6725,573.538815616*(x-0.613)*(x-0.613)*(x-0.613)-51.1883392937*(x-0.613)*(x-0.613)+0.0*(x-0.613)+1.0224719047546387
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.6725,0.7305,-141.149537141*(x-0.6725)*(x-0.6725)*(x-0.6725)+12.2800097312*(x-0.6725)*(x-0.6725)+0.0*(x-0.6725)+0.9620653986930847
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.7305,0.7865,518.311559068*(x-0.7305)*(x-0.7305)*(x-0.7305)-43.5381709617*(x-0.7305)*(x-0.7305)+0.0*(x-0.7305)+0.975835382938385
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.7865,0.84,-509.459974334*(x-0.7865)*(x-0.7865)*(x-0.7865)+42.781679104*(x-0.7865)*(x-0.7865)+0.0*(x-0.7865)+0.9303234815597534
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.84,0.8915,-11.1349526041*(x-0.84)*(x-0.84)*(x-0.84)-1.11103102322*(x-0.84)*(x-0.84)+0.203034229524*(x-0.84)+0.9747615456581116
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.8915,0.94,1074.68179029*(x-0.8915)*(x-0.8915)*(x-0.8915)-78.1831002436*(x-0.8915)*(x-0.8915)+0.0*(x-0.8915)+0.9807501435279846
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.94,0.9865,186.8099351*(x-0.94)*(x-0.94)*(x-0.94)+0.0*(x-0.94)*(x-0.94)+0.0*(x-0.94)+0.9194480776786804
3,iterativefit,down_hf,2,0.0,2.5,100.0,140.0,0.9865,1.1,0.93823081255
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,-15.0,0.0,0.590633332729
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.0,0.0815,1.41228938103
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.0815,0.1925,38.5723642585*(x-0.0815)*(x-0.0815)*(x-0.0815)-14.074041735*(x-0.0815)*(x-0.0815)-0.412664998754*(x-0.0815)+1.4122893810272217
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.1925,0.2505,465.907373336*(x-0.1925)*(x-0.1925)*(x-0.1925)-45.0091041977*(x-0.1925)*(x-0.1925)-2.11135196384*(x-0.1925)+1.2458300590515137
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.2505,0.308,569.467268399*(x-0.2505)*(x-0.2505)*(x-0.2505)-26.2428924293*(x-0.2505)*(x-0.2505)-2.63047083907*(x-0.2505)+1.062865138053894
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.308,0.3665,-269.267673516*(x-0.308)*(x-0.308)*(x-0.308)+31.210056824*(x-0.308)*(x-0.308)+0.0*(x-0.308)+0.9331085681915283
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.3665,0.427,-233.198317884*(x-0.3665)*(x-0.3665)*(x-0.3665)+13.8315675022*(x-0.3665)*(x-0.3665)+0.887072761343*(x-0.3665)+0.9860093593597412
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.427,0.4885,287.498920202*(x-0.427)*(x-0.427)*(x-0.427)-42.8461708503*(x-0.427)*(x-0.427)+0.0*(x-0.427)+1.038663625717163
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.4885,0.5505,966.230353657*(x-0.4885)*(x-0.4885)*(x-0.4885)-73.666675779*(x-0.4885)*(x-0.4885)-2.00790064178*(x-0.4885)+0.9434833526611328
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.5505,0.612,-1802.90640043*(x-0.5505)*(x-0.5505)*(x-0.5505)+166.31811544*(x-0.5505)*(x-0.5505)+0.0*(x-0.5505)+0.7660985589027405
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.612,0.6715,8.53292917457*(x-0.612)*(x-0.612)*(x-0.612)-2.52939310482*(x-0.612)*(x-0.612)+0.0*(x-0.612)+0.9757841229438782
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.6715,0.73,419.997093344*(x-0.6715)*(x-0.6715)*(x-0.6715)-35.0566964628*(x-0.6715)*(x-0.6715)-0.210371671943*(x-0.6715)+0.968626856803894
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.73,0.7875,-456.388287776*(x-0.73)*(x-0.73)*(x-0.73)+44.9169282264*(x-0.73)*(x-0.73)+0.0*(x-0.73)+0.9204314351081848
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.7875,0.843,-88.7548962526*(x-0.7875)*(x-0.7875)*(x-0.7875)+1.63528280081*(x-0.7875)*(x-0.7875)+0.638645416656*(x-0.7875)+0.9821743369102478
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.843,0.8955,221.871195074*(x-0.843)*(x-0.843)*(x-0.843)-26.4010171592*(x-0.843)*(x-0.843)+0.0*(x-0.843)+1.0074832439422607
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.8955,0.945,581.581995075*(x-0.8955)*(x-0.8955)*(x-0.8955)-33.7126716449*(x-0.8955)*(x-0.8955)-0.937509357449*(x-0.8955)+0.9668208956718445
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.945,0.9895,145.186886756*(x-0.945)*(x-0.945)*(x-0.945)+5.13410420882*(x-0.945)*(x-0.945)+0.0*(x-0.945)+0.9083482623100281
3,iterativefit,down_hf,2,0.0,2.5,140.0,10000.0,0.9895,1.1,0.931309103966
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.951705634594
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.0,0.011,0.751238107681
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.011,0.0285,50.5996187243*(x-0.011)*(x-0.011)*(x-0.011)-14.7701263502*(x-0.011)*(x-0.011)+8.8343298622*(x-0.011)+0.7512381076812744
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.0285,0.0415,-2598.83204557*(x-0.0285)*(x-0.0285)*(x-0.0285)+18.7081733211*(x-0.0285)*(x-0.0285)+8.36386383965*(x-0.0285)+0.9015867114067078
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.0415,0.055,-21287.0020936*(x-0.0415)*(x-0.0415)*(x-0.0415)+246.640505616*(x-0.0415)*(x-0.0415)+7.5326684989*(x-0.0415)+1.007768988609314
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.055,0.07,5162.60864208*(x-0.055)*(x-0.055)*(x-0.055)-144.931035265*(x-0.055)*(x-0.055)+2.55329375581*(x-0.055)+1.1020362377166748
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.07,0.087,-7161.52720649*(x-0.07)*(x-0.07)*(x-0.07)+132.90942814*(x-0.07)*(x-0.07)+1.69012353127*(x-0.07)+1.1251499652862549
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.087,0.1055,6850.79804771*(x-0.087)*(x-0.087)*(x-0.087)-190.109645824*(x-0.087)*(x-0.087)+0.0*(x-0.087)+1.1571083068847656
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.1055,0.1275,-8527.64541006*(x-0.1055)*(x-0.1055)*(x-0.1055)+296.028308967*(x-0.1055)*(x-0.1055)+0.0*(x-0.1055)+1.1354199647903442
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.1275,0.1595,-59.6627114731*(x-0.1275)*(x-0.1275)*(x-0.1275)-7.18469702351*(x-0.1275)*(x-0.1275)+0.64310445915*(x-0.1275)+1.1878952980041504
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.1595,0.21,504.562923428*(x-0.1595)*(x-0.1595)*(x-0.1595)-38.2206414496*(x-0.1595)*(x-0.1595)+0.0*(x-0.1595)+1.199162483215332
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.21,0.284,-136.013652146*(x-0.21)*(x-0.21)*(x-0.21)+20.6758343464*(x-0.21)*(x-0.21)+0.0*(x-0.21)+1.1666717529296875
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.284,0.6685,0.14920618439*(x-0.284)*(x-0.284)*(x-0.284)+0.132984008093*(x-0.284)*(x-0.284)+0.82559120581*(x-0.284)+1.2247766256332397
3,iterativefit,down_hf,0,0.0,0.8,20.0,30.0,0.6685,1.1,1.57035839558
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.952120244503
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.0,0.0115,0.763308882713
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.0115,0.032,-238.409519005*(x-0.0115)*(x-0.0115)*(x-0.0115)-49.5263528039*(x-0.0115)*(x-0.0115)+9.67562760638*(x-0.0115)+0.7633088827133179
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.032,0.05,-7949.43052784*(x-0.032)*(x-0.032)*(x-0.032)+94.2422015777*(x-0.032)*(x-0.032)+7.34447234033*(x-0.032)+0.9387918710708618
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.05,0.069,-2462.12633971*(x-0.05)*(x-0.05)*(x-0.05)-9.04900784634*(x-0.05)*(x-0.05)+3.01034512407*(x-0.05)+1.0551657676696777
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.069,0.0905,1523.63347085*(x-0.069)*(x-0.069)*(x-0.069)-49.137179435*(x-0.069)*(x-0.069)+0.0*(x-0.069)+1.092207908630371
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.0905,0.114,-280.714477026*(x-0.0905)*(x-0.0905)*(x-0.0905)+20.9312620651*(x-0.0905)*(x-0.0905)+0.0*(x-0.0905)+1.0846366882324219
3,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.114,0.1395,-2784.8955087*(x-0.114)*(x-0.114)*(x-0.114)+96.3517511049*(x-0.114)*(x-0.114)+0.518695607246*(x-0.114)+1.092552900314331
