OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.0525,0.0574999999999999,-417337.64391991077*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+2067.8971987816117*(x-0.052500000000000005)*(x-0.052500000000000005)+10.621351306177113*(x-0.052500000000000005)+1.0089210271835327
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.0574999999999999,0.0625,301925.6591796867*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-2264.442443847652*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.0615580081939697
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.0625,0.07,-23388.135426627123*(x-0.0625)*(x-0.0625)*(x-0.0625)+338.7097285360748*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.0426876544952393
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.07,0.08,-1039.3283468296631*(x-0.07)*(x-0.07)*(x-0.07)+1.8397014981609523*(x-0.07)*(x-0.07)+1.1338980747977927*(x-0.07)+1.0518732070922852
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.08,0.09,3953.7613327934814*(x-0.08)*(x-0.08)*(x-0.08)-52.68427282236386*(x-0.08)*(x-0.08)+0.8588936007121132*(x-0.08)+1.0623568296432495
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.09,0.1025,1807.389220797503*(x-0.09)*(x-0.09)*(x-0.09)+28.262759551644393*(x-0.09)*(x-0.09)+0.9913365441028797*(x-0.09)+1.0696310997009277
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.1025,0.12,-36692.15762610989*(x-0.10250000000000001)*(x-0.10250000000000001)*(x-0.10250000000000001)+890.4514453955891*(x-0.10250000000000001)*(x-0.10250000000000001)+2.5451192301428214*(x-0.10250000000000001)+1.0899689197540283
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.12,0.1475,6960.8967793247375*(x-0.12)*(x-0.12)*(x-0.12)-287.1369921471457*(x-0.12)*(x-0.12)+0.0*(x-0.12)+1.2105622291564941
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.1475,0.2299999999999999,-7.030341163165989*(x-0.14750000000000002)*(x-0.14750000000000002)*(x-0.14750000000000002)+2.0399567973543884*(x-0.14750000000000002)*(x-0.14750000000000002)+0.0*(x-0.14750000000000002)+1.1381797790527344
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.2299999999999999,0.37,-52.21126569078984*(x-0.22999999999999998)*(x-0.22999999999999998)*(x-0.22999999999999998)+10.791938290044396*(x-0.22999999999999998)*(x-0.22999999999999998)+0.19304209293807853*(x-0.22999999999999998)+1.1481165885925293
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.37,0.7275,0.030796925340762088*(x-0.37)*(x-0.37)*(x-0.37)-0.21897973447561522*(x-0.37)*(x-0.37)+0.14476239153206658*(x-0.37)+1.2433967590332031
3,iterativefit,central,0,0.8,1.6,60.0,100.0,0.7275,1.1,1.2685694694519043
3,iterativefit,central,0,1.6,2.5,60.0,100.0,-15.0,0.0,1.0650347471237183
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0,0.01,1.0062065124511719
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.01,0.0225,13221.75380161832*(x-0.01)*(x-0.01)*(x-0.01)+719.2375728062218*(x-0.01)*(x-0.01)-24.178636414664133*(x-0.01)+1.0062065124511719
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0225,0.0275,-19636.088304713398*(x-0.0225)*(x-0.0225)*(x-0.0225)+569.5101305494458*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.8421781659126282
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0275,0.0325,-1452722.4835683845*(x-0.0275)*(x-0.0275)*(x-0.0275)+10473.179158498791*(x-0.0275)*(x-0.0275)+4.222394682640953*(x-0.0275)+0.8539614081382751
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0325,0.0375,1193699.836730954*(x-0.0325)*(x-0.0325)*(x-0.0325)-8952.748775482163*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.9553125500679016
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0375,0.0424999999999999,-564357.7319542542*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+5448.820462902379*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.8807063102722168
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0424999999999999,0.0475,-419305.7757774907*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+1928.655845085706*(x-0.042499999999999996)*(x-0.042499999999999996)+12.161374732454782*(x-0.042499999999999996)+0.9463821053504944
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0475,0.0525,1724542.6177978471*(x-0.0475)*(x-0.0475)*(x-0.0475)-12934.069633483865*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.0029921531677246
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0525,0.0574999999999999,-1575718.8796997159*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+11817.891597747846*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.8952082395553589
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0574999999999999,0.065,45862.83365885404*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-515.9568786621085*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+0.9936906695365906
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.065,0.075,-1969.5092989691286*(x-0.065)*(x-0.065)*(x-0.065)+112.5442283885559*(x-0.065)*(x-0.065)+0.0*(x-0.065)+0.984016478061676
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.075,0.0849999999999999,-139918.37995784447*(x-0.07500000000000001)*(x-0.07500000000000001)*(x-0.07500000000000001)+2015.7741104636443*(x-0.07500000000000001)*(x-0.07500000000000001)+1.6600317780803802*(x-0.07500000000000001)+0.9933013916015625
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0849999999999999,0.0975,6852.256540657557*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)-172.33457272501627*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+1.0715607404708862
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0975,0.1149999999999999,3676.174144399832*(x-0.0975)*(x-0.0975)*(x-0.0975)-65.17474087071909*(x-0.0975)*(x-0.0975)-1.0963690646921749*(x-0.0975)+1.0580167770385742
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.1149999999999999,0.14,-923.4732911563813*(x-0.11499999999999999)*(x-0.11499999999999999)*(x-0.11499999999999999)+40.66324066513999*(x-0.11499999999999999)*(x-0.11499999999999999)+0.0*(x-0.11499999999999999)+1.0385725498199463
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.14,0.18,132.73887583249126*(x-0.14)*(x-0.14)*(x-0.14)-7.329170061388982*(x-0.14)*(x-0.14)+0.3016496123387834*(x-0.14)+1.0495578050613403
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.18,0.2625,-365.2654990624778*(x-0.18)*(x-0.18)*(x-0.18)+43.06546847005059*(x-0.18)*(x-0.18)+0.35246261142362256*(x-0.18)+1.0583924055099487
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.2625,0.395,72.22242724384054*(x-0.2625)*(x-0.2625)*(x-0.2625)-14.354207414713308*(x-0.2625)*(x-0.2625)+0.0*(x-0.2625)+1.1754826307296753
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.395,0.5449999999999999,-175.9312947591149*(x-0.395)*(x-0.395)*(x-0.395)+39.58454132080083*(x-0.395)*(x-0.395)+0.0*(x-0.395)+1.0914806127548218
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.5449999999999999,0.815,-12.856125013981986*(x-0.5449999999999999)*(x-0.5449999999999999)*(x-0.5449999999999999)-4.440892098500626e-16*(x-0.5449999999999999)*(x-0.5449999999999999)+0.0*(x-0.5449999999999999)+1.3883646726608276
3,iterativefit,central,0,1.6,2.5,60.0,100.0,0.815,1.1,1.1353175640106201
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,-15.0,0.0,1.1524007320404053
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0,0.005,0.8411527276039124
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.005,0.0125,-18412.681862160032*(x-0.005)*(x-0.005)*(x-0.005)+1423.0545891655815*(x-0.005)*(x-0.005)-18.23867877324422*(x-0.005)+0.8411527276039124
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0125,0.0175,-326577.2283910529*(x-0.0125)*(x-0.0125)*(x-0.0125)+3124.9882881039457*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+0.7766416072845459
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0175,0.0225,144103.5782168742*(x-0.0175)*(x-0.0175)*(x-0.0175)-837.0256891010281*(x-0.0175)*(x-0.0175)+6.756590751710487*(x-0.0175)+0.8139441609382629
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0225,0.0275,-663435.8540844588*(x-0.0225)*(x-0.0225)*(x-0.0225)+5077.904780687099*(x-0.0225)*(x-0.0225)+9.194102226965764*(x-0.0225)+0.8448144197463989
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0275,0.0325,-149951.27099569095*(x-0.0275)*(x-0.0275)*(x-0.0275)+133.0033089530839*(x-0.0275)*(x-0.0275)+10.215460977502342*(x-0.0275)+0.9348030686378479
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0325,0.0375,-256.34034480828973*(x-0.0325)*(x-0.0325)*(x-0.0325)-27.992321649573295*(x-0.0325)*(x-0.0325)+0.29914874235635497*(x-0.0325)+0.9704615473747253
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0375,0.0424999999999999,19430.160522461047*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-145.7262039184576*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.9712254405021667
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0424999999999999,0.0475,-1465035.6679716667*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+11293.300345320979*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.9700110554695129
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0475,0.0525,108455.9602750199*(x-0.0475)*(x-0.0475)*(x-0.0475)-822.3251172174306*(x-0.0475)*(x-0.0475)+3.0553283553346997*(x-0.0475)+1.069214105606079
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0525,0.0574999999999999,-855477.4614749583*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+6539.070973697493*(x-0.052500000000000005)*(x-0.052500000000000005)+2.966274203786893*(x-0.052500000000000005)+1.0774896144866943
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0574999999999999,0.0625,83451.06398176025*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-764.570668419725*(x-0.057499999999999996)*(x-0.057499999999999996)+4.196174330140066*(x-0.057499999999999996)+1.1488630771636963
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0625,0.0675,-149621.51042013092*(x-0.0625)*(x-0.0625)*(x-0.0625)+841.2315836934994*(x-0.0625)*(x-0.0625)+2.8092974445748387*(x-0.0625)+1.1611610651016235
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0675,0.075,140994.39878322324*(x-0.0675)*(x-0.0675)*(x-0.0675)-1625.5660197098946*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.1775356531143188
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.075,0.0875,-33.683104706156634*(x-0.07500000000000001)*(x-0.07500000000000001)*(x-0.07500000000000001)+24.258978252419602*(x-0.07500000000000001)*(x-0.07500000000000001)-0.5906855009794784*(x-0.07500000000000001)+1.1455795764923096
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0875,0.105,-3061.5327136587166*(x-0.0875)*(x-0.0875)*(x-0.0875)+111.37454637594553*(x-0.0875)*(x-0.0875)+0.0*(x-0.0875)+1.1419206857681274
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.105,0.13,-358.889009672143*(x-0.10500000000000001)*(x-0.10500000000000001)*(x-0.10500000000000001)+12.858191143511956*(x-0.10500000000000001)*(x-0.10500000000000001)+1.0853259424841462*(x-0.10500000000000001)+1.159621238708496
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.13,0.1825,-290.97779147007077*(x-0.13)*(x-0.13)*(x-0.13)+12.863847682796868*(x-0.13)*(x-0.13)+1.055318606524476*(x-0.13)+1.1891831159591675
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.1825,0.295,30.276451581790134*(x-0.1825)*(x-0.1825)*(x-0.1825)-5.109151204427085*(x-0.1825)*(x-0.1825)+0.0*(x-0.1825)+1.2379379272460938
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.295,0.69,-2.079241160136868*(x-0.295)*(x-0.295)*(x-0.295)+6.229327380298088*(x-0.295)*(x-0.295)+0.0*(x-0.295)+1.216383695602417
3,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.69,1.1,2.060171127319336
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,-15.0,0.0,1.1256375312805176
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0,0.005,0.9628404378890991
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.005,0.0125,14723.641607078735*(x-0.005)*(x-0.005)*(x-0.005)+398.3420411777042*(x-0.005)*(x-0.005)-14.822570482889814*(x-0.005)+0.9628404378890991
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0125,0.0175,117261.65970072534*(x-0.0125)*(x-0.0125)*(x-0.0125)-243.17991335246887*(x-0.0125)*(x-0.0125)-6.362825344029715*(x-0.0125)+0.8802894353866577
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0175,0.0225,-116854.28894372945*(x-0.0175)*(x-0.0175)*(x-0.0175)+1485.3291649029743*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+0.8570535182952881
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0225,0.0275,-178058.72001840812*(x-0.0225)*(x-0.0225)*(x-0.0225)+1550.596729686174*(x-0.0225)*(x-0.0225)+6.089219978250034*(x-0.0225)+0.8795799612998962
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0275,0.0325,-257708.07029587036*(x-0.0275)*(x-0.0275)*(x-0.0275)+1108.7321998459117*(x-0.0275)*(x-0.0275)+8.240783273731164*(x-0.0275)+0.9265336394309998
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0325,0.0375,378901.4816284169*(x-0.0325)*(x-0.0325)*(x-0.0325)-2841.7611122131298*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.9632423520088196
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0375,0.0424999999999999,-552709.3134312293*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+6398.700337602933*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.9395610094070435
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0424999999999999,0.0475,-1469915.123978095*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+8770.982942967006*(x-0.042499999999999996)*(x-0.042499999999999996)+22.533804868687163*(x-0.042499999999999996)+1.030439853668213
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0475,0.0525,2246610.6783428416*(x-0.0475)*(x-0.0475)*(x-0.0475)-17035.165017385596*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.178644061088562
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0525,0.0574999999999999,-59723.842752163895*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+478.07192556220434*(x-0.052500000000000005)*(x-0.052500000000000005)-1.8558492981426693*(x-0.052500000000000005)+1.0335912704467773
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0574999999999999,0.0625,266430.8292467844*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-1842.789394457594*(x-0.057499999999999996)*(x-0.057499999999999996)-1.5544182489329104*(x-0.057499999999999996)+1.0287983417510986
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0625,0.07,-580688.4765624985*(x-0.0625)*(x-0.0625)*(x-0.0625)+6532.745361328114*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.0082603693008423
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.07,0.0824999999999999,45181.76269531268*(x-0.07)*(x-0.07)*(x-0.07)-847.1580505371116*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.1307493448257446
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0824999999999999,0.1,-11086.778112472637*(x-0.08249999999999999)*(x-0.08249999999999999)*(x-0.08249999999999999)+291.027925452407*(x-0.08249999999999999)*(x-0.08249999999999999)+0.0*(x-0.08249999999999999)+1.0866265296936035
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.1,0.1275,2866.9820985355823*(x-0.1)*(x-0.1)*(x-0.1)-144.4081415714279*(x-0.1)*(x-0.1)+0.0*(x-0.1)+1.1163356304168701
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.1275,0.175,388.97703621122537*(x-0.1275)*(x-0.1275)*(x-0.1275)-12.5779596155663*(x-0.1275)*(x-0.1275)-1.4379821503759322*(x-0.1275)+1.06675124168396
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.175,0.2799999999999999,-325.5962128387443*(x-0.175)*(x-0.175)*(x-0.175)+51.281403522102224*(x-0.175)*(x-0.175)+0.0*(x-0.175)+1.0117554664611816
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.2799999999999999,0.43,84.7377777099609*(x-0.27999999999999997)*(x-0.27999999999999997)*(x-0.27999999999999997)-19.065999984741204*(x-0.27999999999999997)*(x-0.27999999999999997)+0.0*(x-0.27999999999999997)+1.2002146244049072
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.43,0.7575000000000001,4.391151151355097*(x-0.43)*(x-0.43)*(x-0.43)+0.33927328625927666*(x-0.43)*(x-0.43)+0.0*(x-0.43)+1.0572196245193481
3,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.7575000000000001,1.1,1.247854232788086
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,-15.0,0.0,0.9512692093849182
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0,0.01,0.9556293487548828
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.01,0.0225,-48973.78540039065*(x-0.01)*(x-0.01)*(x-0.01)+1836.5169525146491*(x-0.01)*(x-0.01)-22.95646190643311*(x-0.01)+0.9556293487548828
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0225,0.0275,-1146760.940551757*(x-0.0225)*(x-0.0225)*(x-0.0225)+8600.70705413818*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.8599774241447449
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0275,0.0325,907406.8069458002*(x-0.0275)*(x-0.0275)*(x-0.0275)-6805.551052093503*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+0.9316499829292297
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0325,0.0375,-2220573.4252929627*(x-0.0325)*(x-0.0325)*(x-0.0325)+16654.300689697237*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.8749370574951172
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0375,0.0424999999999999,1326151.8478393632*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-9946.138858795204*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+1.0137228965759277
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0424999999999999,0.0475,-351188.23776840826*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+2972.669876128418*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.930838406085968
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0475,0.0525,-6717.135671368079*(x-0.0475)*(x-0.0475)*(x-0.0475)-174.4652516365628*(x-0.0475)*(x-0.0475)+3.3875809286535383*(x-0.0475)+0.9612566232681274
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0525,0.0574999999999999,22636.006967239504*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)-190.5975532254547*(x-0.052500000000000005)*(x-0.052500000000000005)+1.1391432369353014*(x-0.052500000000000005)+0.9729932546615601
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0574999999999999,0.065,5762.543618447433*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+3.0909981261296764*(x-0.057499999999999996)*(x-0.057499999999999996)+0.9308682272237143*(x-0.057499999999999996)+0.9767535328865051
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.065,0.075,-72873.52812616284*(x-0.065)*(x-0.065)*(x-0.065)+995.6198001560103*(x-0.065)*(x-0.065)+1.9496624347286655*(x-0.065)+0.9863399863243103
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.075,0.0875,24928.344726562602*(x-0.07500000000000001)*(x-0.07500000000000001)*(x-0.07500000000000001)-467.4064636230481*(x-0.07500000000000001)*(x-0.07500000000000001)+0.0*(x-0.07500000000000001)+1.0325250625610352
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0875,0.105,-45972.41815950699*(x-0.0875)*(x-0.0875)*(x-0.0875)+1206.7759766870595*(x-0.0875)*(x-0.0875)+0.0*(x-0.0875)+1.0081809759140015
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.105,0.1275,4283.763879678639*(x-0.10500000000000001)*(x-0.10500000000000001)*(x-0.10500000000000001)-149.78479760816288*(x-0.10500000000000001)*(x-0.10500000000000001)+0.0*(x-0.10500000000000001)+1.1313726902008057
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.1275,0.1625,-155.53597584521927*(x-0.1275)*(x-0.1275)*(x-0.1275)+8.671490625576807*(x-0.1275)*(x-0.1275)-0.2343495001054001*(x-0.1275)+1.1043388843536377
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.1625,0.22,424.615189534214*(x-0.1625)*(x-0.1625)*(x-0.1625)-34.89314820561982*(x-0.1625)*(x-0.1625)-0.19893986754620446*(x-0.1625)+1.1000906229019165
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.22,0.33,-238.45673323931493*(x-0.22)*(x-0.22)*(x-0.22)+39.34536098448697*(x-0.22)*(x-0.22)+0.0*(x-0.22)+1.0540094375610352
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.33,0.48,59.48327338563959*(x-0.33)*(x-0.33)*(x-0.33)-17.609547443324995*(x-0.33)*(x-0.33)+0.0*(x-0.33)+1.2127023935317993
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.48,0.63,53.37068019399833*(x-0.48000000000000004)*(x-0.48000000000000004)*(x-0.48000000000000004)-7.782592112093535*(x-0.48000000000000004)*(x-0.48000000000000004)-1.2677432794668257*(x-0.48000000000000004)+1.0172436237335205
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.63,0.8574999999999999,0.6652059568237103*(x-0.63)*(x-0.63)*(x-0.63)+7.69641946373212*(x-0.63)*(x-0.63)+0.0*(x-0.63)+0.8320998549461365
3,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.8574999999999999,1.1,1.2382701635360716
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,-15.0,0.0,1.1991257667541504
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.0,0.08,0.6589341759681702
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.08,0.2324999999999999,-19.18054350047209*(x-0.08)*(x-0.08)*(x-0.08)-18.308078319251713*(x-0.08)*(x-0.08)+6.922166431720333*(x-0.08)+0.6589341759681702
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.2324999999999999,0.3275,348.1613406114454*(x-0.23249999999999998)*(x-0.23249999999999998)*(x-0.23249999999999998)-49.61299103713098*(x-0.23249999999999998)*(x-0.23249999999999998)+0.0*(x-0.23249999999999998)+1.220762014389038
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.3275,0.38,-3169.834246942826*(x-0.3275)*(x-0.3275)*(x-0.3275)+249.62444694674753*(x-0.3275)*(x-0.3275)+0.0*(x-0.3275)+1.071509599685669
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.38,0.4399999999999999,1676.6146377280957*(x-0.38)*(x-0.38)*(x-0.38)-150.89531739552845*(x-0.38)*(x-0.38)+0.0*(x-0.38)+1.3008520603179932
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.4399999999999999,0.495,-790.5279398860093*(x-0.43999999999999995)*(x-0.43999999999999995)*(x-0.43999999999999995)+65.21855504059582*(x-0.43999999999999995)*(x-0.43999999999999995)+0.0*(x-0.43999999999999995)+1.1197776794433594
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.495,0.5549999999999999,1447.6709895663832*(x-0.495)*(x-0.495)*(x-0.495)-130.29038906097438*(x-0.495)*(x-0.495)+0.0*(x-0.495)+1.185539722442627
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.5549999999999999,0.6174999999999999,-2034.23828125*(x-0.5549999999999999)*(x-0.5549999999999999)*(x-0.5549999999999999)+190.7098388671875*(x-0.5549999999999999)*(x-0.5549999999999999)+0.0*(x-0.5549999999999999)+1.029191255569458
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.6174999999999999,0.685,1343.5070339283557*(x-0.6174999999999999)*(x-0.6174999999999999)*(x-0.6174999999999999)-136.23742830197116*(x-0.6174999999999999)*(x-0.6174999999999999)+0.0*(x-0.6174999999999999)+1.2775113582611084
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.685,0.76,-0.0645521442802796*(x-0.685)*(x-0.685)*(x-0.685)+0.19386912128396924*(x-0.685)*(x-0.685)-0.027991050757865652*(x-0.685)+1.069970965385437
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.76,0.8300000000000001,-275.9177205166378*(x-0.76)*(x-0.76)*(x-0.76)+28.971360654246993*(x-0.76)*(x-0.76)+0.0*(x-0.76)+1.0689349174499512
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.8300000000000001,0.885,303.59346231468555*(x-0.8300000000000001)*(x-0.8300000000000001)*(x-0.8300000000000001)-43.62877259414659*(x-0.8300000000000001)*(x-0.8300000000000001)+0.0*(x-0.8300000000000001)+1.1162548065185547
3,iterativefit,up_hf,2,0.0,2.5,20.0,30.0,0.885,0.92,3294.3665439683814*(x-0.885)*(x-0.885)*(x-0.885)-143.75346763190657*(x-0.885)*(x-0.885)-2.0440543148503543*(x-0.885)+1.0347881317138672
